source_category,nsi_id,display_name,tags_brand,brand_wikidata,location_include,location_exclude,match_names_count,match_input_name,match_slug,match_status,matched_image_svg,matched_image_png
supermarket,ntl-f279a1,NTL,NTL,Q6966095,hr,,0,NTL,ntl,no,,
supermarket,ntucfairprice-07d9e1,NTUC Fairprice,NTUC Fairprice,Q6955519,sg,,0,NTUC Fairprice,ntuc-fairprice,no,,
supermarket,naerbutikken-ed9dd5,Nærbutikken,Nærbutikken,Q108810007,no,,0,Nærbutikken,nrbutikken,no,,
convenience,naerkob-f9ced2,Nærkøb,Nærkøb,Q138634124,dk,,1,Nærkøb,nrkb,no,,
convenience,osave-fb2210,O!Save,O!Save,,ph,,0,O!Save,o-save,no,,
convenience,obamarket-ef7cdd,Oba Market,Oba Market,Q106473053,az,,0,Oba Market,oba-market,no,,
supermarket,obs-ed9dd5,Obs,Obs,Q5167707,no,,1,Obs,obs,exact,,obs.png
convenience,odido-95f41b,Odido,Odido,Q106947294,pl,,0,Odido,odido,no,,
supermarket,odin-5811b5,Odin,Odin,Q114839627,nl,,0,Odin,odin,no,,
convenience,okexpress-22d46f,OK Express,OK Express,Q116520407,na|sz|za,,0,OK Express,ok-express,no,,
supermarket,okfoods-6d06e8,OK Foods,OK Foods,Q116520377,na|sz|za,,1,OK Foods,ok-foods,no,,
convenience,okmarket-e95ed6,OK Market,OK Market,Q6047736,cl,,0,OK Market,ok-market,no,,
supermarket,okminimark-6d06e8,OK Minimark,OK Minimark,Q116520457,na|sz|za,,0,OK Minimark,ok-minimark,no,,
supermarket,okay-9f527a,Okay,Okay,Q2159701,be,,0,Okay,okay,exact,,okay.png
convenience,okaycompact-425fa5,Okay Compact,Okay,Q2159701,be,,1,Okay,okay,exact,,okay.png
convenience,circlek-9729f7,OK便利店,OK便利店,Q3268010,cn,hk|mo,2,OK便利店,ok,exact,ok.svg,
convenience,circlek-132595,OK便利店 Circle K,OK便利店 Circle K,Q3268010,hk|mo,,1,OK便利店 Circle K,ok-circle-k,no,,
convenience,okmart-aa89a7,OK超商,OK超商,Q10851968,tw,,0,OK超商,ok,exact,ok.svg,
supermarket,olimpica-271a34,Olímpica,Olímpica,Q24749847,co,,0,Olímpica,olimpica,no,,
convenience,ontherun-4d6b4b,On the Run,On the Run,Q16931259,001,,0,On the Run,on-the-run,no,,
convenience,onestop-232829,One Stop,One Stop,Q65954217,gb,,0,One Stop,one-stop,no,,
convenience,oneoone-8978c5,One-O-One,One-O-One,Q131863290,gb-sct,,0,One-O-One,one-o-one,no,,
supermarket,onurmarket-5b5772,Onur Market,Onur Market,Q127273067,tr,,0,Onur Market,onur-market,no,,
convenience,orlen-95f41b,Orlen,Orlen,Q971649,pl,,0,Orlen,orlen,no,,
supermarket,osherad-6b65f1,אושר עד,Osher Ad,Q31198118,il,,0,Osher Ad,osher-ad,no,,
convenience,otr-0b0ae9,OTR,OTR,Q116394019,au,,0,OTR,otr,no,,
convenience,oxxo-8364f9,Oxxo,Oxxo,Q1342538,br|cl|co|cr|mx|pe|us,,0,Oxxo,oxxo,no,,
supermarket,paknsave-5dc426,PAK'nSAVE,PAK'nSAVE,Q7125339,nz,,0,PAK'nSAVE,paknsave,exact,,paknsave.png
supermarket,palace-bfc6b6,Palace (Ghana),Palace,Q130376211,gh,,1,Palace,palace,no,,
supermarket,pali-ff0cfa,Palí,Palí,Q1064887,cr|ni,,0,Palí,pali,no,,
supermarket,pam-d52198,Pam,Pam,Q105615038,ch|it,,0,Pam,pam,no,,
convenience,pamlocal-1aaf3e,Pam Local,Pam Local,Q105614389,it,,0,Pam Local,pam-local,exact,,pam-local.png
supermarket,panamericana-3bce4c,Panamericana,Panamericana,,cu,,0,Panamericana,panamericana,no,,
convenience,panamericana-915f01,Panamericana,Panamericana,,cu,,0,Panamericana,panamericana,no,,
convenience,paniersympa-f6dc0a,Panier Sympa,Panier Sympa,Q118129533,fx,,0,Panier Sympa,panier-sympa,no,,
convenience,parmarstores-f1e40b,Par Mar Stores,Par Mar Stores,Q110622206,us,,0,Par Mar Stores,par-mar-stores,no,,
convenience,patanjalistore-bb430b,Patanjali Store,Patanjali Ayurved,Q19856023,in,,0,Patanjali Ayurved,patanjali-ayurved,no,,
supermarket,patelbrothers-dde59d,Patel Brothers,Patel Brothers,Q55641396,us,,0,Patel Brothers,patel-brothers,exact,patel-brothers.svg,
supermarket,pavilions-dde59d,Pavilions,Pavilions,Q7155886,us,,0,Pavilions,pavilions,exact,pavilions.svg,
supermarket,pcccommunitymarket-1ee4c3,PCC Community Markets,PCC Community Markets,Q7118517,us-wa.geojson,,0,PCC Community Markets,pcc-community-markets,no,,
convenience,pdv-ee1d1f,PDV,PDV,,ve,,0,PDV,pdv,no,,
supermarket,peacockstore-d02e4f,ピーコックストア,PEACOCK STORE,Q11331715,jp-12.geojson|jp-13.geojson|jp-14.geojson,,0,PEACOCK STORE,peacock-store,no,,
supermarket,penny-55dfd6,Penny,Penny,Q284688,at|cz|de|hu|it|ro,,2,Penny,penny,exact,penny.svg,
convenience,persu-3015fb,PerSu,PerSu,Q115574817,rs,,0,PerSu,persu,no,,
supermarket,petesmarket-5ca8e2,Pete's Market,Pete's Market,Q118793358,us-il.geojson,,0,Pete's Market,petes-market,exact,,petes-market.png
convenience,petitcasino-4d6b4b,Petit Casino,Petit Casino,,001,,0,Petit Casino,petit-casino,no,,
convenience,petrocanada-eea72f,Petro-Canada,Petro-Canada,Q1208279,ca,,0,Petro-Canada,petro-canada,exact,petro-canada.svg,
convenience,petrobras-bf26cc,Petrobras,Petrobras,,005,,0,Petrobras,petrobras,no,,
convenience,phillips66-f1e40b,Phillips 66,Phillips 66,Q1656230,us,,0,Phillips 66,phillips-66,no,,
supermarket,picknsave-905e35,Pick 'n Save,Pick 'n Save,Q7371288,us-wi.geojson,,0,Pick 'n Save,pick-n-save,no,,
supermarket,picknpay-978c99,Pick n Pay,Pick n Pay,Q7190735,bw|ls|na|ng|sz|za|zm,,3,Pick n Pay,pick-n-pay,exact,pick-n-pay.svg,
convenience,picknpayexpress-c7b713,Pick n Pay Express,Pick n Pay Express,Q122764443,za,,0,Pick n Pay Express,pick-n-pay-express,exact,,pick-n-pay-express.png
supermarket,picknpayhyper-f9f648,Pick n Pay Hyper,Pick n Pay Hyper,Q128791977,za,,2,Pick n Pay Hyper,pick-n-pay-hyper,no,,
supermarket,pigglywiggly-ebd18b,Piggly Wiggly,Piggly Wiggly,Q3388303,gb|us,,0,Piggly Wiggly,piggly-wiggly,no,,
convenience,pilot-16ec4d,Pilot,Pilot,Q64128179,ca|us,,1,Pilot,pilot,no,,
supermarket,pingodoce-a14fce,Pingo Doce,Pingo Doce,Q1575057,pt,,0,Pingo Doce,pingo-doce,exact,,pingo-doce.png
convenience,plaidpantry-f1e40b,Plaid Pantry,Plaid Pantry,Q7200591,us,,0,Plaid Pantry,plaid-pantry,no,,
supermarket,planetorganic-f2cb37,Planet Organic,Planet Organic,Q24298870,gb-lon.geojson,,0,Planet Organic,planet-organic,no,,
supermarket,plazavea-acfc90,Plaza Vea,Plaza Vea,Q7203672,pe,,0,Plaza Vea,plaza-vea,exact,,plaza-vea.png
supermarket,plodine-f279a1,Plodine,Plodine,Q58040098,hr,,0,Plodine,plodine,exact,plodine.svg,
supermarket,plus-5811b5,PLUS,PLUS,Q1978981,nl,,0,PLUS,plus,exact,,plus.png
supermarket,plusfresc-774072,Plusfresc,Plusfresc,Q111373081,ad|es,,0,Plusfresc,plusfresc,no,,
supermarket,poiesz-5811b5,Poiesz,Poiesz,Q2521700,nl,,0,Poiesz,poiesz,no,,
supermarket,polomarket-9e6a6c,POLOmarket,POLOmarket,Q11821937,pl,,0,POLOmarket,polomarket,exact,,polomarket.png
convenience,ponttogo-a7773e,Pont to go,Pont to go,Q138807123,cz,,0,Pont to go,pont-to-go,no,,
convenience,premier-232829,Premier,Premier,Q7240340,gb,,1,Premier,premier,no,,
convenience,premierexpress-232829,Premier Express,Premier Express,,gb,,0,Premier Express,premier-express,no,,
supermarket,pricechopper-7d1b36,Price Chopper (New England),Price Chopper,Q7242574,us-ct.geojson|us-ma.geojson|us-nh.geojson|us-ny.geojson|us-pa.geojson|us-vt.geojson,,0,Price Chopper,price-chopper,no,,
supermarket,pricechopper-8741a7,Price Chopper (Kansas City),Price Chopper,Q7242572,us-ks.geojson|us-mo.geojson,,0,Price Chopper,price-chopper,no,,
supermarket,pricerite-dde59d,Price Rite,Price Rite,Q7242560,us,,0,Price Rite,price-rite,exact,,price-rite.png
supermarket,primaprix-2a2242,Primaprix,Primaprix,Q112691161,es|fr|pt,,0,Primaprix,primaprix,exact,,primaprix.png
supermarket,prisma-c9c76a,Prisma,Prisma,Q12047031,ee|fi|ru,,0,Prisma,prisma,exact,,prisma.png
convenience,privat-58d40d,Privát,Privát,Q115606854,hu,,0,Privát,privat,no,,
supermarket,privatmax-478515,Privát Max,Privát Max,Q115606854,hu,,0,Privát Max,privat-max,no,,
supermarket,prix-0cb133,Prix,Prix,Q61994819,it,,1,Prix,prix,exact,,prix.png
supermarket,profi-8721fd,Profi,Profi,Q956664,be|hu|ro,,0,Profi,profi,exact,,profi.png
supermarket,proficity-62a473,Profi City,Profi,Q956664,ro,,0,Profi,profi,exact,,profi.png
convenience,profigo-597303,Profi Go,Profi,Q956664,ro,,0,Profi,profi,exact,,profi.png
supermarket,profiloco-62a473,Profi Loco,Profi,Q956664,ro,,0,Profi,profi,exact,,profi.png
supermarket,profisuper-62a473,Profi Super,Profi,Q956664,ro,,0,Profi,profi,exact,,profi.png
supermarket,prostore-a384d0,ProStore,ProStore,Q136696149,by,,0,ProStore,prostore,no,,
supermarket,provigo-76454b,Provigo,Provigo,Q3408306,ca,,0,Provigo,provigo,no,,
convenience,proxi-6fdfa6,Proxi,Proxi,Q3408522,ch|fr,,1,Proxi,proxi,exact,,proxi.png
supermarket,proxisuper-f97dff,Proxi Super,Proxi,Q3408522,ch|fr,,0,Proxi,proxi,exact,,proxi.png
supermarket,publix-dde59d,Publix,Publix,Q672170,us,,1,Publix,publix,exact,publix.svg,
supermarket,pueblo-dde59d,Pueblo,Pueblo,Q7258464,us,,0,Pueblo,pueblo,no,,
convenience,punto-e95ed6,Punto,Punto,,cl,,0,Punto,punto,no,,
supermarket,puregold-49e134,Puregold,Puregold,Q7261170,ph,,0,Puregold,puregold,exact,puregold.svg,
convenience,puremart-fb2210,Puremart,Puremart,,ph,,0,Puremart,puremart,no,,
supermarket,paodeacucar-14dbfa,Pão de Açúcar,Pão de Açúcar,Q3411543,br|pt,,0,Pão de Açúcar,pao-de-acucar,no,,
convenience,qazaqoil-7ad3ae,Qazaq Oil,Qazaq Oil,Q115190155,kz,,0,Qazaq Oil,qazaq-oil,no,,
supermarket,qfc-71f46e,QFC,QFC,Q7265425,us-or.geojson|us-wa.geojson,,0,QFC,qfc,exact,,qfc.png
convenience,qualitymart-f1e40b,Quality Mart,Quality Mart,Q66134834,us,,0,Quality Mart,quality-mart,no,,
convenience,quickchek-f1e40b,QuickChek,QuickChek,Q7271689,us,,0,QuickChek,quickchek,no,,
convenience,quickie-f902d0,Quickie,Quickie,Q123410085,ca-on.geojson|ca-qc.geojson,,0,Quickie,quickie,no,,
supermarket,quickmart-d512c0,QuickMart,QuickMart,Q113012659,ke,,0,QuickMart,quickmart,no,,
convenience,quickshop-f91e9c,Quickshop,Quickshop,Q122764368,bw|ls|mu|na|za,,0,Quickshop,quickshop,no,,
convenience,quikstop-f1e40b,Quik Stop,Quik Stop,Q105141709,us,,0,Quik Stop,quik-stop,no,,
convenience,quiktrip-4d6b4b,QuikTrip,QuikTrip,Q7271953,001,,0,QuikTrip,quiktrip,no,,
convenience,rabat-95f41b,Rabat Detal,Rabat Detal,Q133275922,pl,,0,Rabat Detal,rabat-detal,no,,
supermarket,rabba-388e9d,Rabba,Rabba,Q109659398,ca-on.geojson,,1,Rabba,rabba,no,,
convenience,racetrac-f1e40b,RaceTrac,RaceTrac,Q735942,us,,0,RaceTrac,racetrac,no,,
convenience,raceway-f1e40b,RaceWay,RaceWay,Q73039084,us,,0,RaceWay,raceway,no,,
supermarket,raleys-097dbf,Raley's,Raley's,Q7286970,us-ca.geojson,,0,Raley's,raleys,no,,
supermarket,ralphs-dde59d,Ralphs,Ralphs,Q3929820,us,,0,Ralphs,ralphs,exact,ralphs.svg,
supermarket,ralsemart-c0ae3d,ラルズマート,RALSE MART,Q11347482,jp-01.geojson,,0,RALSE MART,ralse-mart,no,,
convenience,rapo-a7773e,Rapo,Rapo,Q138357241,cz,,1,Rapo,rapo,no,,
convenience,rationshop-bb430b,Ration Shop,Ration Shop,Q60901,in,,0,Ration Shop,ration-shop,no,,
supermarket,raysfoodplace-dde59d,Ray's Food Place,Ray's Food Place,Q108163041,us,,0,Ray's Food Place,rays-food-place,no,,
supermarket,realcanadiansuperstore-76454b,Real Canadian Superstore,Real Canadian Superstore,Q7300856,ca,,0,Real Canadian Superstore,real-canadian-superstore,exact,,real-canadian-superstore.png
convenience,rebel-f1e40b,Rebel,Rebel,Q131870508,us,,0,Rebel,rebel,no,,
convenience,redapplefoodmart-2b4f5e,Red Apple Food Mart (Kwik Fill),Red Apple Food Mart,Q127305205,us-ny.geojson|us-oh.geojson|us-pa.geojson,,0,Red Apple Food Mart,red-apple-food-mart,no,,
convenience,redapplefoodmart-301392,Red Apple Food Mart (Mississippi),Red Apple Food Mart,Q114343337,us-ms.geojson,,0,Red Apple Food Mart,red-apple-food-mart,no,,
convenience,reddyexpress-0b0ae9,Reddy Express,Reddy Express,Q5144653,au,,1,Reddy Express,reddy-express,no,,
supermarket,redners-dde59d,Redner's,Redner's,Q7306166,us,,1,Redner's,redners,no,,
convenience,refuel-1f6b75,Refuel,Refuel,Q124987140,us-ar.geojson|us-ms.geojson|us-nc.geojson|us-sc.geojson|us-tx.geojson,,1,Refuel,refuel,no,,
supermarket,reliancefresh-9ef8f9,Reliance Fresh,Reliance Fresh,Q7311014,in,,0,Reliance Fresh,reliance-fresh,no,,
supermarket,rema1000-2b56aa,Rema 1000,Rema 1000,Q28459,dk|no,,0,Rema 1000,rema-1000,exact,,rema-1000.png
supermarket,rewe-0a839e,Rewe,Rewe,Q16968817,de,,0,Rewe,rewe,exact,rewe.svg,
supermarket,rewecity-0a839e,Rewe City,Rewe,Q16968817,de,,0,Rewe,rewe,exact,rewe.svg,
convenience,rewetogo-60c7fe,REWE To Go,REWE To Go,Q85224313,de,,0,REWE To Go,rewe-to-go,exact,,rewe-to-go.png
supermarket,real-478515,Reál,Reál,Q100741414,hu,,2,Reál,real,exact,real.svg,
convenience,real-58d40d,Reál,Reál,Q100741414,hu,,2,Reál,real,exact,real.svg,
convenience,rhodes-37aedb,Rhodes,Rhodes,Q114570150,us-il.geojson|us-mo.geojson,,1,Rhodes,rhodes,no,,
supermarket,ribola-f279a1,Ribola,Ribola,Q65124070,hr,,0,Ribola,ribola,no,,
convenience,rimiexpress-495118,Rimi Express,Rimi,Q3741108,ee|lt|lv,,0,Rimi,rimi,exact,,rimi.png
supermarket,rimihyper-45f6bc,Rimi Hyper,Rimi,Q3741108,ee|lt|lv,,0,Rimi,rimi,exact,,rimi.png
supermarket,rimimini-043b09,Rimi Mini,Rimi,Q3741108,ee|lv,,0,Rimi,rimi,exact,,rimi.png
supermarket,rimisuper-45f6bc,Rimi Super,Rimi,Q3741108,ee|lt|lv,,0,Rimi,rimi,exact,,rimi.png
supermarket,ritchies-c254c9,Ritchies,Ritchies,Q7336696,au,,0,Ritchies,ritchies,no,,
convenience,roadranger-f1e40b,Road Ranger,Road Ranger,Q7339377,us,,0,Road Ranger,road-ranger,no,,
convenience,robinsonseasymart-fb2210,Robinsons Easymart,Robinsons Easymart,Q119853709,ph,,0,Robinsons Easymart,robinsons-easymart,no,,
supermarket,robinsonssupermarket-49e134,Robinsons Supermarket,Robinsons Supermarket,Q7353143,ph,,0,Robinsons Supermarket,robinsons-supermarket,no,,
convenience,rocket-db1ce1,Rocket,Rocket,Q121513516,us-ca.geojson|us-co.geojson|us-or.geojson|us-wa.geojson,,0,Rocket,rocket,no,,
supermarket,roda-b83687,Roda,Roda,Q21446192,rs,,0,Roda,roda,no,,
supermarket,rosauers-e2c16a,Rosauers,Rosauers,Q7367458,us-id.geojson|us-mt.geojson|us-or.geojson|us-wa.geojson,,0,Rosauers,rosauers,no,,
convenience,rottenrobbie-f1e40b,Rotten Robbie,Rotten Robbie,Q87378070,us,,0,Rotten Robbie,rotten-robbie,no,,
supermarket,rouses-dde59d,Rouses,Rouses,Q7371327,us,,0,Rouses,rouses,no,,
convenience,royalfarms-f1e40b,Royal Farms,Royal Farms,Q7374169,us,,0,Royal Farms,royal-farms,no,,
supermarket,rulerfoods-dde59d,Ruler Foods,Ruler Foods,Q17125470,us,,0,Ruler Foods,ruler-foods,no,,
convenience,rutters-f1e40b,Rutter's,Rutter's,Q7383544,us,,0,Rutter's,rutters,no,,
convenience,ruedu-07a460,Rüedu,Rüedu,Q112913831,ch,,0,Rüedu,ruedu,no,,
supermarket,smarket-46d3b7,S-market,S-market,Q11891613,fi,,0,S-market,s-market,no,,
supermarket,smart-9b2dfb,S-Mart,S-Mart,Q7387069,mx,,1,S-Mart,s-mart,no,,
supermarket,safeway-76454b,Safeway (Canada),Safeway,Q17111901,ca,,0,Safeway,safeway,exact,safeway.svg,safeway.png
supermarket,safeway-dde59d,Safeway (USA),Safeway,Q1508234,us,,0,Safeway,safeway,exact,safeway.svg,safeway.png
supermarket,sainsburys-a8278b,Sainsbury's,Sainsbury's,Q152096,gb,,1,Sainsbury's,sainsburys,exact,,sainsburys.png
convenience,sainsburyslocal-232829,Sainsbury's Local,Sainsbury's Local,Q13218434,gb,,0,Sainsbury's Local,sainsburys-local,exact,,sainsburys-local.png
convenience,sale-5dea79,Sale,Sale,Q11892046,fi,,0,Sale,sale,exact,sale.svg,
supermarket,santaisabel-d25066,Santa Isabel,Santa Isabel,Q7419620,cl,,0,Santa Isabel,santa-isabel,exact,santa-isabel.svg,
convenience,sasoldelight-c7b713,Sasol Delight,Sasol Delight,Q116620703,za,,0,Sasol Delight,sasol-delight,no,,
supermarket,sathosa-8ce434,Sathosa,Sathosa,Q96386898,lk,,0,Sathosa,sathosa,no,,
supermarket,satoriz-94a8a9,Satoriz,Satoriz,Q130144737,fx,,0,Satoriz,satoriz,exact,,satoriz.png
supermarket,savemart-dde59d,Save Mart,Save Mart,Q7428009,us,,1,Save Mart,save-mart,no,,
supermarket,savealot-dde59d,Save-A-Lot,Save-A-Lot,Q7427972,us,,0,Save-A-Lot,save-a-lot,exact,save-a-lot.svg,
supermarket,saveonfoods-76454b,Save-On-Foods,Save-On-Foods,Q7427974,ca,,0,Save-On-Foods,save-on-foods,exact,save-on-foods.svg,
supermarket,savegnagosupermercados-20f2a8,Savegnago Supermercados,Savegnago Supermercados,Q121097894,br,,0,Savegnago Supermercados,savegnago-supermercados,no,,
supermarket,savemor-f9f648,SaveMor,SaveMor,Q610492,za,,0,SaveMor,savemor,no,,
supermarket,savemore-49e134,Savemore,Savemore,,ph,,0,Savemore,savemore,no,,
supermarket,savemoremarket-49e134,Savemore Market,Savemore Market,,ph,,0,Savemore Market,savemore-market,no,,
supermarket,schnucks-dde59d,Schnucks,Schnucks,Q7431920,us,,0,Schnucks,schnucks,exact,,schnucks.png
supermarket,scotmid-0ed976,Scotmid,Scotmid,Q7435719,gb-sct,,0,Scotmid,scotmid,no,,
convenience,scotmid-8978c5,Scotmid,Scotmid,Q7435719,gb-sct,,1,Scotmid,scotmid,no,,
supermarket,seafoodcity-dde59d,Seafood City,Seafood City,Q7440359,us,,0,Seafood City,seafood-city,no,,
convenience,sedal-95f41b,Sedal,Sedal,Q133282955,pl,,0,Sedal,sedal,no,,
supermarket,sedal-9e6a6c,Sedal,Sedal,Q133282955,pl,,0,Sedal,sedal,no,,
convenience,seicomart-652b3e,セイコーマート,Seicomart,Q11314123,jp,,0,Seicomart,seicomart,no,,
supermarket,selver-e21b3b,Selver,Selver,Q3771177,ee,,0,Selver,selver,exact,,selver.png
convenience,servicompras-4c351f,Servicompras,Servicompras,,ar,,0,Servicompras,servicompras,no,,
supermarket,sfsupermarket-7c1bf0,SF Supermarket,SF Supermarket,Q7505012,us-ca.geojson|us-nv.geojson|us-or.geojson|us-tx.geojson,,1,SF Supermarket,sf-supermarket,no,,
supermarket,shaws-dde59d,Shaw's,Shaw's,Q578387,us,,0,Shaw's,shaws,no,,
convenience,sheetz-be9dbe,Sheetz,Sheetz,Q7492551,us-md.geojson|us-mi.geojson|us-nc.geojson|us-oh.geojson|us-pa.geojson|us-va.geojson|us-wv.geojson,,0,Sheetz,sheetz,no,,
convenience,shell-cfb41f,Shell,Shell,Q110716465,001,jp,0,Shell,shell,exact,,shell.png
convenience,shellselect-cfb41f,Shell Select,Shell Select,Q124359752,001,jp,0,Shell Select,shell-select,no,,
convenience,shellshop-cfb41f,Shell Shop,Shell Shop,Q110716465,001,jp,0,Shell Shop,shell-shop,no,,
supermarket,shengsiong-07d9e1,Sheng Siong,Sheng Siong,Q3481878,sg,,0,Sheng Siong,sheng-siong,no,,
convenience,shopandgo-3015fb,Shop&Go (Србија),Shop&Go,Q116269550,rs,,1,Shop&Go,shop-go,no,,
convenience,shopandgo-597303,Shop&Go (România),Shop&Go,Q114644174,ro,,0,Shop&Go,shop-go,no,,
convenience,shopndrive-232829,Shop'N Drive,Shop'N Drive,Q107439152,gb,,0,Shop'N Drive,shopn-drive,no,,
supermarket,shoppersfoodandpharmacy-44c553,Shoppers Food & Pharmacy,Shoppers,Q7501183,us-baltimore_and_dc.geojson,,0,Shoppers,shoppers,no,,
supermarket,shoprite-1061bf,Shoprite (Nigeria),Shoprite,Q130474676,ng,,0,Shoprite,shoprite,exact,,shoprite.png
supermarket,shoprite-46096d,Shoprite (Isle of Man),Shoprite,Q7501242,im,,0,Shoprite,shoprite,exact,,shoprite.png
supermarket,shoprite-502f12,Shoprite (Africa),Shoprite,Q1857639,ao|bw|cd|gh|ls|mg|mu|mw|mz|na|sz|ug|za|zm,,0,Shoprite,shoprite,exact,,shoprite.png
supermarket,shoprite-dde59d,ShopRite (USA),ShopRite,Q7501097,us,,0,ShopRite,shoprite,exact,,shoprite.png
convenience,shopritemini-65248a,Shoprite Mini,Shoprite Mini,Q1857639,ao|bw|ls|mz|na|sz|za|zm,,0,Shoprite Mini,shoprite-mini,no,,
supermarket,shopwise-49e134,Shopwise,Shopwise,Q118674375,ph,,0,Shopwise,shopwise,no,,
supermarket,shufersal-6b65f1,Shufersal,Shufersal,Q4523181,il,,0,Shufersal,shufersal,no,,
supermarket,shufersalexpress-6b65f1,שופרסל אקספרס,Shufersal Express,Q4523181,il,,0,Shufersal Express,shufersal-express,no,,
supermarket,shufersalsheli-6b65f1,שופרסל שלי,Shufersal Sheli,Q4523181,il,,0,Shufersal Sheli,shufersal-sheli,no,,
supermarket,shwapno-e71fe7,Shwapno,Shwapno,Q115664015,bd,,0,Shwapno,shwapno,no,,
supermarket,sigma-0cb133,Sigma,Sigma,Q3977979,it,,0,Sigma,sigma,no,,
convenience,sim-12bebb,SIM,SIM,Q117156814,br,,2,SIM,sim,no,,
convenience,simplybasic-dd9aae,Simply Basic,Simply Basic,Q2832081,es,,0,Simply Basic,simply-basic,no,,
convenience,simplycity-dd9aae,Simply City,Simply City,Q2832081,es,,0,Simply City,simply-city,no,,
convenience,simplystore-dd9aae,Simply Store,Simply Store,Q2832081,es,,0,Simply Store,simply-store,no,,
convenience,simplyfresh-232829,SimplyFresh,SimplyFresh,Q131438635,gb,,0,SimplyFresh,simplyfresh,no,,
convenience,sinclair-f1e40b,Sinclair,Sinclair,Q1290900,us,,0,Sinclair,sinclair,no,,
supermarket,sisa-0cb133,Sisa,Sisa,Q3943661,it,,0,Sisa,sisa,no,,
convenience,six-9d5235,Six,Six,Q122170471,mx,,0,Six,six,no,,
convenience,skleppolski-95f41b,Sklep Polski,Sklep Polski,Q114699006,pl,,0,Sklep Polski,sklep-polski,no,,
supermarket,sky-46841a,Sky,Sky,Q1129779,de|lv|nl,,0,Sky,sky,no,,
convenience,delikatesyslawex-95f41b,Delikatesy SLAWEX,SLAWEX,Q110801396,pl,,0,SLAWEX,slawex,no,,
supermarket,supermarketslawex-9e6a6c,SLAWEX,SLAWEX,Q110801396,pl,,0,SLAWEX,slawex,no,,
supermarket,small-8f26de,Small,Small,,kz,,0,Small,small,no,,
supermarket,smartandfinal-3441e2,Smart & Final,Smart & Final,Q7543916,mx|us-az.geojson|us-ca.geojson|us-nv.geojson,,0,Smart & Final,smart-final,exact,smart-final.svg,
supermarket,smartandfinalextra-140857,Smart & Final Extra!,Smart & Final,Q7543916,us-az.geojson|us-ca.geojson|us-nv.geojson,,0,Smart & Final,smart-final,exact,smart-final.svg,
supermarket,smatch-f276cb,Smatch,Smatch,Q5185959,be|lu,,0,Smatch,smatch,no,,
supermarket,smiths-166dbe,Smith's,Smith's,Q7544856,ca|us,,0,Smith's,smiths,no,,
convenience,snarkjop-2da37b,Snarkjøp,Snarkjøp,,no,,0,Snarkjøp,snarkjp,no,,
supermarket,sobeys-76454b,Sobeys,Sobeys,Q1143340,ca,,0,Sobeys,sobeys,exact,,sobeys.png
supermarket,megasoriana-9b2dfb,MEGA Soriana,Soriana,Q735562,mx,,0,Soriana,soriana,exact,,soriana.png
supermarket,sorianahiper-9b2dfb,Soriana Híper,Soriana,Q735562,mx,,0,Soriana,soriana,exact,,soriana.png
supermarket,sorianamercado-9b2dfb,Soriana Mercado,Soriana,Q735562,mx,,0,Soriana,soriana,exact,,soriana.png
supermarket,sorianasuper-9b2dfb,Soriana Súper,Soriana,Q735562,mx,,0,Soriana,soriana,exact,,soriana.png
supermarket,sorlidiscau-0513f1,Sorli Discau,Sorli Discau,Q20103935,es,,0,Sorli Discau,sorli-discau,no,,
convenience,spar-1effe0,Spar,Spar,Q610492,001,ge|it|no,1,Spar,spar,exact,spar.svg,
convenience,spar-2da37b,Spar (Norge),Spar,Q610492,no,,0,Spar,spar,exact,spar.svg,
supermarket,spar-ed9dd5,Spar (Norge),Spar,Q610492,no,,0,Spar,spar,exact,spar.svg,
supermarket,spar-eedea5,Spar,Spar,Q610492,001,ge|it|no,0,Spar,spar,exact,spar.svg,
convenience,sparcity-f85122,Spar City,Spar,Q610492,nl,,0,Spar,spar,exact,spar.svg,
convenience,sparexpress-2da37b,Spar Express (Norge),Spar,Q610492,no,,0,Spar,spar,exact,spar.svg,
convenience,sparexpress-dda8d6,Spar Express,Spar,Q610492,001,no,0,Spar,spar,exact,spar.svg,
supermarket,spargourmet-83ec7f,Spar Gourmet,Spar Gourmet,Q137258997,at|za,,0,Spar Gourmet,spar-gourmet,exact,,spar-gourmet.png
supermarket,spazioconad-0cb133,Spazio Conad,Spazio Conad,Q118130063,it,,0,Spazio Conad,spazio-conad,no,,
convenience,speedway-f1e40b,Speedway,Speedway,Q7575683,us,,0,Speedway,speedway,no,,
convenience,spencers-bb430b,Spencer's,Spencer's,Q7575959,in,,0,Spencer's,spencers,no,,
supermarket,spinneys-37e51a,Spinneys,Spinneys,,ae|eg|lb|om,,0,Spinneys,spinneys,no,,
convenience,spinx-4d8292,Spinx,Spinx,Q121851498,us-nc.geojson|us-sc.geojson,,0,Spinx,spinx,no,,
convenience,spot-4c351f,Spot,Spot,,ar,,0,Spot,spot,no,,
convenience,spolem-95f41b,Społem,Społem,Q11826043,pl,,0,Społem,spoem,no,,
supermarket,spolem-9e6a6c,Społem,Społem,Q11826043,pl,,0,Społem,spoem,no,,
convenience,sprint-2a1f57,Sprint,Sprint,,es|pt,,0,Sprint,sprint,no,,
